Data,DATA_DIA,DIA,Município1,STR_DATA,UF1,Escala de cor,Number of Records,Índice De Isolamento
"Monday, 22/06",Monday,Segunda-feira,AMERICANA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,43%
"Monday, 22/06",Monday,Segunda-feira,AMPARO,Ranking dos municípios (22/6/2020),SP,>40-50%,1,40%
"Monday, 22/06",Monday,Segunda-feira,ARAÇATUBA,Ranking dos municípios (22/6/2020),SP,Até 40%,1,39%
"Monday, 22/06",Monday,Segunda-feira,ARARAQUARA,Ranking dos municípios (22/6/2020),SP,Até 40%,1,38%
"Monday, 22/06",Monday,Segunda-feira,ARARAS,Ranking dos municípios (22/6/2020),SP,>40-50%,1,42%
"Monday, 22/06",Monday,Segunda-feira,ARUJÁ,Ranking dos municípios (22/6/2020),SP,>40-50%,1,43%
"Monday, 22/06",Monday,Segunda-feira,ASSIS,Ranking dos municípios (22/6/2020),SP,>40-50%,1,41%
"Monday, 22/06",Monday,Segunda-feira,ATIBAIA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,42%
"Monday, 22/06",Monday,Segunda-feira,AVARÉ,Ranking dos municípios (22/6/2020),SP,>40-50%,1,44%
"Monday, 22/06",Monday,Segunda-feira,BARRETOS,Ranking dos municípios (22/6/2020),SP,Até 40%,1,39%
"Monday, 22/06",Monday,Segunda-feira,BARUERI,Ranking dos municípios (22/6/2020),SP,>40-50%,1,41%
"Monday, 22/06",Monday,Segunda-feira,BAURU,Ranking dos municípios (22/6/2020),SP,>40-50%,1,42%
"Monday, 22/06",Monday,Segunda-feira,BEBEDOURO,Ranking dos municípios (22/6/2020),SP,>40-50%,1,50%
"Monday, 22/06",Monday,Segunda-feira,BIRIGUI,Ranking dos municípios (22/6/2020),SP,>40-50%,1,42%
"Monday, 22/06",Monday,Segunda-feira,BOTUCATU,Ranking dos municípios (22/6/2020),SP,>40-50%,1,40%
"Monday, 22/06",Monday,Segunda-feira,BRAGANÇA PAULISTA,Ranking dos municípios (22/6/2020),SP,Até 40%,1,39%
"Monday, 22/06",Monday,Segunda-feira,CAÇAPAVA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,49%
"Monday, 22/06",Monday,Segunda-feira,CAIEIRAS,Ranking dos municípios (22/6/2020),SP,>40-50%,1,42%
"Monday, 22/06",Monday,Segunda-feira,CAJAMAR,Ranking dos municípios (22/6/2020),SP,>40-50%,1,42%
"Monday, 22/06",Monday,Segunda-feira,CAMPINAS,Ranking dos municípios (22/6/2020),SP,>40-50%,1,46%
"Monday, 22/06",Monday,Segunda-feira,CAMPO LIMPO PAULISTA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,42%
"Monday, 22/06",Monday,Segunda-feira,CARAGUATATUBA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,48%
"Monday, 22/06",Monday,Segunda-feira,CARAPICUÍBA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,44%
"Monday, 22/06",Monday,Segunda-feira,CATANDUVA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,41%
"Monday, 22/06",Monday,Segunda-feira,COTIA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,45%
"Monday, 22/06",Monday,Segunda-feira,CRUZEIRO,Ranking dos municípios (22/6/2020),SP,>40-50%,1,49%
"Monday, 22/06",Monday,Segunda-feira,CUBATÃO,Ranking dos municípios (22/6/2020),SP,>40-50%,1,44%
"Monday, 22/06",Monday,Segunda-feira,DIADEMA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,42%
"Monday, 22/06",Monday,Segunda-feira,EMBU DAS ARTES,Ranking dos municípios (22/6/2020),SP,>40-50%,1,46%
"Monday, 22/06",Monday,Segunda-feira,FERRAZ DE VASCONCELOS,Ranking dos municípios (22/6/2020),SP,>40-50%,1,42%
"Monday, 22/06",Monday,Segunda-feira,FRANCA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,47%
"Monday, 22/06",Monday,Segunda-feira,FRANCISCO MORATO,Ranking dos municípios (22/6/2020),SP,>40-50%,1,44%
"Monday, 22/06",Monday,Segunda-feira,FRANCO DA ROCHA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,41%
"Monday, 22/06",Monday,Segunda-feira,GUARATINGUETÁ,Ranking dos municípios (22/6/2020),SP,>40-50%,1,44%
"Monday, 22/06",Monday,Segunda-feira,GUARUJÁ,Ranking dos municípios (22/6/2020),SP,>40-50%,1,46%
"Monday, 22/06",Monday,Segunda-feira,GUARULHOS,Ranking dos municípios (22/6/2020),SP,>40-50%,1,44%
"Monday, 22/06",Monday,Segunda-feira,HORTOLÂNDIA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,43%
"Monday, 22/06",Monday,Segunda-feira,IBIÚNA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,49%
"Monday, 22/06",Monday,Segunda-feira,INDAIATUBA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,46%
"Monday, 22/06",Monday,Segunda-feira,ITANHAÉM,Ranking dos municípios (22/6/2020),SP,>40-50%,1,48%
"Monday, 22/06",Monday,Segunda-feira,ITAPECERICA DA SERRA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,44%
"Monday, 22/06",Monday,Segunda-feira,ITAPETININGA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,42%
"Monday, 22/06",Monday,Segunda-feira,ITAPEVA,Ranking dos municípios (22/6/2020),SP,Até 40%,1,39%
"Monday, 22/06",Monday,Segunda-feira,ITAPEVI,Ranking dos municípios (22/6/2020),SP,>40-50%,1,42%
"Monday, 22/06",Monday,Segunda-feira,ITAPIRA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,43%
"Monday, 22/06",Monday,Segunda-feira,ITAQUAQUECETUBA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,43%
"Monday, 22/06",Monday,Segunda-feira,ITATIBA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,42%
"Monday, 22/06",Monday,Segunda-feira,ITU,Ranking dos municípios (22/6/2020),SP,>40-50%,1,41%
"Monday, 22/06",Monday,Segunda-feira,JABOTICABAL,Ranking dos municípios (22/6/2020),SP,>40-50%,1,44%
"Monday, 22/06",Monday,Segunda-feira,JACAREÍ,Ranking dos municípios (22/6/2020),SP,>40-50%,1,45%
"Monday, 22/06",Monday,Segunda-feira,JANDIRA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,40%
"Monday, 22/06",Monday,Segunda-feira,JAÚ,Ranking dos municípios (22/6/2020),SP,Até 40%,1,40%
"Monday, 22/06",Monday,Segunda-feira,JUNDIAÍ,Ranking dos municípios (22/6/2020),SP,>40-50%,1,40%
"Monday, 22/06",Monday,Segunda-feira,LEME,Ranking dos municípios (22/6/2020),SP,>40-50%,1,47%
"Monday, 22/06",Monday,Segunda-feira,LIMEIRA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,40%
"Monday, 22/06",Monday,Segunda-feira,LINS,Ranking dos municípios (22/6/2020),SP,>40-50%,1,41%
"Monday, 22/06",Monday,Segunda-feira,LORENA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,48%
"Monday, 22/06",Monday,Segunda-feira,MAIRIPORÃ,Ranking dos municípios (22/6/2020),SP,>40-50%,1,47%
"Monday, 22/06",Monday,Segunda-feira,MARÍLIA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,41%
"Monday, 22/06",Monday,Segunda-feira,MATÃO,Ranking dos municípios (22/6/2020),SP,>40-50%,1,43%
"Monday, 22/06",Monday,Segunda-feira,MAUÁ,Ranking dos municípios (22/6/2020),SP,>40-50%,1,41%
"Monday, 22/06",Monday,Segunda-feira,MOGI DAS CRUZES,Ranking dos municípios (22/6/2020),SP,>40-50%,1,45%
"Monday, 22/06",Monday,Segunda-feira,MOGI GUAÇU,Ranking dos municípios (22/6/2020),SP,>40-50%,1,42%
"Monday, 22/06",Monday,Segunda-feira,MOGI MIRIM,Ranking dos municípios (22/6/2020),SP,>40-50%,1,48%
"Monday, 22/06",Monday,Segunda-feira,OSASCO,Ranking dos municípios (22/6/2020),SP,>40-50%,1,45%
"Monday, 22/06",Monday,Segunda-feira,OURINHOS,Ranking dos municípios (22/6/2020),SP,Até 40%,1,40%
"Monday, 22/06",Monday,Segunda-feira,PAULÍNIA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,43%
"Monday, 22/06",Monday,Segunda-feira,PINDAMONHANGABA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,48%
"Monday, 22/06",Monday,Segunda-feira,PIRACICABA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,41%
"Monday, 22/06",Monday,Segunda-feira,PIRASSUNUNGA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,46%
"Monday, 22/06",Monday,Segunda-feira,POÁ,Ranking dos municípios (22/6/2020),SP,>40-50%,1,43%
"Monday, 22/06",Monday,Segunda-feira,PRAIA GRANDE,Ranking dos municípios (22/6/2020),SP,>40-50%,1,47%
"Monday, 22/06",Monday,Segunda-feira,PRESIDENTE PRUDENTE,Ranking dos municípios (22/6/2020),SP,Até 40%,1,39%
"Monday, 22/06",Monday,Segunda-feira,RIBEIRÃO PIRES,Ranking dos municípios (22/6/2020),SP,>40-50%,1,45%
"Monday, 22/06",Monday,Segunda-feira,RIBEIRÃO PRETO,Ranking dos municípios (22/6/2020),SP,>40-50%,1,45%
"Monday, 22/06",Monday,Segunda-feira,RIO CLARO,Ranking dos municípios (22/6/2020),SP,>40-50%,1,43%
"Monday, 22/06",Monday,Segunda-feira,SALTO,Ranking dos municípios (22/6/2020),SP,>40-50%,1,40%
"Monday, 22/06",Monday,Segunda-feira,SANTA BÁRBARA D'OESTE,Ranking dos municípios (22/6/2020),SP,>40-50%,1,42%
"Monday, 22/06",Monday,Segunda-feira,SANTANA DE PARNAÍBA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,49%
"Monday, 22/06",Monday,Segunda-feira,SANTO ANDRÉ,Ranking dos municípios (22/6/2020),SP,>40-50%,1,46%
"Monday, 22/06",Monday,Segunda-feira,SANTOS,Ranking dos municípios (22/6/2020),SP,>40-50%,1,45%
"Monday, 22/06",Monday,Segunda-feira,SÃO BERNARDO DO CAMPO,Ranking dos municípios (22/6/2020),SP,>40-50%,1,45%
"Monday, 22/06",Monday,Segunda-feira,SÃO CAETANO DO SUL,Ranking dos municípios (22/6/2020),SP,>40-50%,1,45%
"Monday, 22/06",Monday,Segunda-feira,SÃO CARLOS,Ranking dos municípios (22/6/2020),SP,>40-50%,1,47%
"Monday, 22/06",Monday,Segunda-feira,SÃO JOÃO DA BOA VISTA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,48%
"Monday, 22/06",Monday,Segunda-feira,SÃO JOSÉ DO RIO PRETO,Ranking dos municípios (22/6/2020),SP,>40-50%,1,43%
"Monday, 22/06",Monday,Segunda-feira,SÃO JOSÉ DOS CAMPOS,Ranking dos municípios (22/6/2020),SP,>40-50%,1,47%
"Monday, 22/06",Monday,Segunda-feira,SÃO PAULO,Ranking dos municípios (22/6/2020),SP,>40-50%,1,47%
"Monday, 22/06",Monday,Segunda-feira,SÃO ROQUE,Ranking dos municípios (22/6/2020),SP,>40-50%,1,46%
"Monday, 22/06",Monday,Segunda-feira,SÃO SEBASTIÃO,Ranking dos municípios (22/6/2020),SP,>50-60%,1,56%
"Monday, 22/06",Monday,Segunda-feira,SÃO VICENTE,Ranking dos municípios (22/6/2020),SP,>40-50%,1,47%
"Monday, 22/06",Monday,Segunda-feira,SERTÃOZINHO,Ranking dos municípios (22/6/2020),SP,>40-50%,1,45%
"Monday, 22/06",Monday,Segunda-feira,SOROCABA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,41%
"Monday, 22/06",Monday,Segunda-feira,SUMARÉ,Ranking dos municípios (22/6/2020),SP,>40-50%,1,43%
"Monday, 22/06",Monday,Segunda-feira,SUZANO,Ranking dos municípios (22/6/2020),SP,>40-50%,1,43%
"Monday, 22/06",Monday,Segunda-feira,TABOÃO DA SERRA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,44%
"Monday, 22/06",Monday,Segunda-feira,TATUÍ,Ranking dos municípios (22/6/2020),SP,>40-50%,1,41%
"Monday, 22/06",Monday,Segunda-feira,TAUBATÉ,Ranking dos municípios (22/6/2020),SP,>40-50%,1,45%
"Monday, 22/06",Monday,Segunda-feira,UBATUBA,Ranking dos municípios (22/6/2020),SP,>50-60%,1,52%
"Monday, 22/06",Monday,Segunda-feira,VALINHOS,Ranking dos municípios (22/6/2020),SP,>40-50%,1,46%
"Monday, 22/06",Monday,Segunda-feira,VÁRZEA PAULISTA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,41%
"Monday, 22/06",Monday,Segunda-feira,VINHEDO,Ranking dos municípios (22/6/2020),SP,>40-50%,1,45%
"Monday, 22/06",Monday,Segunda-feira,VOTORANTIM,Ranking dos municípios (22/6/2020),SP,>40-50%,1,43%
"Monday, 22/06",Monday,Segunda-feira,VOTUPORANGA,Ranking dos municípios (22/6/2020),SP,>40-50%,1,42%
"Monday, 22/06",Monday,Segunda-feira,ESTADO DE SÃO PAULO,Ranking dos municípios (22/6/2020),SP,>40-50%,1,46%
"Sunday, 21/06",Sunday,Domingo,AMERICANA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,48%
"Sunday, 21/06",Sunday,Domingo,AMPARO,Ranking dos municípios (21/6/2020),SP,>40-50%,1,46%
"Sunday, 21/06",Sunday,Domingo,ARAÇATUBA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,45%
"Sunday, 21/06",Sunday,Domingo,ARARAQUARA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,45%
"Sunday, 21/06",Sunday,Domingo,ARARAS,Ranking dos municípios (21/6/2020),SP,>40-50%,1,47%
"Sunday, 21/06",Sunday,Domingo,ARUJÁ,Ranking dos municípios (21/6/2020),SP,>40-50%,1,50%
"Sunday, 21/06",Sunday,Domingo,ATIBAIA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,49%
"Sunday, 21/06",Sunday,Domingo,ASSIS,Ranking dos municípios (21/6/2020),SP,>40-50%,1,46%
"Sunday, 21/06",Sunday,Domingo,AVARÉ,Ranking dos municípios (21/6/2020),SP,>50-60%,1,51%
"Sunday, 21/06",Sunday,Domingo,BARUERI,Ranking dos municípios (21/6/2020),SP,>40-50%,1,48%
"Sunday, 21/06",Sunday,Domingo,BARRETOS,Ranking dos municípios (21/6/2020),SP,>40-50%,1,42%
"Sunday, 21/06",Sunday,Domingo,BAURU,Ranking dos municípios (21/6/2020),SP,>40-50%,1,48%
"Sunday, 21/06",Sunday,Domingo,BEBEDOURO,Ranking dos municípios (21/6/2020),SP,>50-60%,1,51%
"Sunday, 21/06",Sunday,Domingo,BIRIGUI,Ranking dos municípios (21/6/2020),SP,>40-50%,1,46%
"Sunday, 21/06",Sunday,Domingo,BOTUCATU,Ranking dos municípios (21/6/2020),SP,>40-50%,1,44%
"Sunday, 21/06",Sunday,Domingo,BRAGANÇA PAULISTA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,45%
"Sunday, 21/06",Sunday,Domingo,CAÇAPAVA,Ranking dos municípios (21/6/2020),SP,>50-60%,1,54%
"Sunday, 21/06",Sunday,Domingo,CAIEIRAS,Ranking dos municípios (21/6/2020),SP,>40-50%,1,50%
"Sunday, 21/06",Sunday,Domingo,CAJAMAR,Ranking dos municípios (21/6/2020),SP,>50-60%,1,52%
"Sunday, 21/06",Sunday,Domingo,CAMPINAS,Ranking dos municípios (21/6/2020),SP,>50-60%,1,52%
"Sunday, 21/06",Sunday,Domingo,CAMPO LIMPO PAULISTA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,47%
"Sunday, 21/06",Sunday,Domingo,CARAPICUÍBA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,49%
"Sunday, 21/06",Sunday,Domingo,CARAGUATATUBA,Ranking dos municípios (21/6/2020),SP,>50-60%,1,53%
"Sunday, 21/06",Sunday,Domingo,CATANDUVA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,47%
"Sunday, 21/06",Sunday,Domingo,COTIA,Ranking dos municípios (21/6/2020),SP,>50-60%,1,52%
"Sunday, 21/06",Sunday,Domingo,CRUZEIRO,Ranking dos municípios (21/6/2020),SP,>50-60%,1,54%
"Sunday, 21/06",Sunday,Domingo,CUBATÃO,Ranking dos municípios (21/6/2020),SP,>50-60%,1,51%
"Sunday, 21/06",Sunday,Domingo,DIADEMA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,47%
"Sunday, 21/06",Sunday,Domingo,EMBU DAS ARTES,Ranking dos municípios (21/6/2020),SP,>50-60%,1,52%
"Sunday, 21/06",Sunday,Domingo,FERRAZ DE VASCONCELOS,Ranking dos municípios (21/6/2020),SP,>40-50%,1,46%
"Sunday, 21/06",Sunday,Domingo,FRANCA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,46%
"Sunday, 21/06",Sunday,Domingo,FRANCISCO MORATO,Ranking dos municípios (21/6/2020),SP,>40-50%,1,48%
"Sunday, 21/06",Sunday,Domingo,FRANCO DA ROCHA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,46%
"Sunday, 21/06",Sunday,Domingo,GUARULHOS,Ranking dos municípios (21/6/2020),SP,>40-50%,1,49%
"Sunday, 21/06",Sunday,Domingo,GUARATINGUETÁ,Ranking dos municípios (21/6/2020),SP,>40-50%,1,48%
"Sunday, 21/06",Sunday,Domingo,GUARUJÁ,Ranking dos municípios (21/6/2020),SP,>50-60%,1,51%
"Sunday, 21/06",Sunday,Domingo,HORTOLÂNDIA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,46%
"Sunday, 21/06",Sunday,Domingo,IBIÚNA,Ranking dos municípios (21/6/2020),SP,>50-60%,1,56%
"Sunday, 21/06",Sunday,Domingo,INDAIATUBA,Ranking dos municípios (21/6/2020),SP,>50-60%,1,51%
"Sunday, 21/06",Sunday,Domingo,ITANHAÉM,Ranking dos municípios (21/6/2020),SP,>50-60%,1,52%
"Sunday, 21/06",Sunday,Domingo,ITAPIRA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,48%
"Sunday, 21/06",Sunday,Domingo,ITAPETININGA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,48%
"Sunday, 21/06",Sunday,Domingo,ITAPECERICA DA SERRA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,50%
"Sunday, 21/06",Sunday,Domingo,ITAPEVA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,46%
"Sunday, 21/06",Sunday,Domingo,ITAPEVI,Ranking dos municípios (21/6/2020),SP,>40-50%,1,47%
"Sunday, 21/06",Sunday,Domingo,ITAQUAQUECETUBA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,48%
"Sunday, 21/06",Sunday,Domingo,ITATIBA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,48%
"Sunday, 21/06",Sunday,Domingo,ITU,Ranking dos municípios (21/6/2020),SP,>40-50%,1,48%
"Sunday, 21/06",Sunday,Domingo,JABOTICABAL,Ranking dos municípios (21/6/2020),SP,>40-50%,1,47%
"Sunday, 21/06",Sunday,Domingo,JACAREÍ,Ranking dos municípios (21/6/2020),SP,>50-60%,1,51%
"Sunday, 21/06",Sunday,Domingo,JANDIRA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,44%
"Sunday, 21/06",Sunday,Domingo,JAÚ,Ranking dos municípios (21/6/2020),SP,>40-50%,1,47%
"Sunday, 21/06",Sunday,Domingo,JUNDIAÍ,Ranking dos municípios (21/6/2020),SP,>40-50%,1,48%
"Sunday, 21/06",Sunday,Domingo,LORENA,Ranking dos municípios (21/6/2020),SP,>50-60%,1,50%
"Sunday, 21/06",Sunday,Domingo,LIMEIRA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,46%
"Sunday, 21/06",Sunday,Domingo,LINS,Ranking dos municípios (21/6/2020),SP,>40-50%,1,48%
"Sunday, 21/06",Sunday,Domingo,LEME,Ranking dos municípios (21/6/2020),SP,>50-60%,1,51%
"Sunday, 21/06",Sunday,Domingo,MAIRIPORÃ,Ranking dos municípios (21/6/2020),SP,>50-60%,1,53%
"Sunday, 21/06",Sunday,Domingo,MARÍLIA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,47%
"Sunday, 21/06",Sunday,Domingo,MATÃO,Ranking dos municípios (21/6/2020),SP,>40-50%,1,46%
"Sunday, 21/06",Sunday,Domingo,MAUÁ,Ranking dos municípios (21/6/2020),SP,>40-50%,1,45%
"Sunday, 21/06",Sunday,Domingo,MOGI GUAÇU,Ranking dos municípios (21/6/2020),SP,>40-50%,1,48%
"Sunday, 21/06",Sunday,Domingo,MOGI DAS CRUZES,Ranking dos municípios (21/6/2020),SP,>50-60%,1,51%
"Sunday, 21/06",Sunday,Domingo,MOGI MIRIM,Ranking dos municípios (21/6/2020),SP,>50-60%,1,54%
"Sunday, 21/06",Sunday,Domingo,OSASCO,Ranking dos municípios (21/6/2020),SP,>50-60%,1,50%
"Sunday, 21/06",Sunday,Domingo,OURINHOS,Ranking dos municípios (21/6/2020),SP,>40-50%,1,46%
"Sunday, 21/06",Sunday,Domingo,PAULÍNIA,Ranking dos municípios (21/6/2020),SP,>50-60%,1,51%
"Sunday, 21/06",Sunday,Domingo,PINDAMONHANGABA,Ranking dos municípios (21/6/2020),SP,>50-60%,1,51%
"Sunday, 21/06",Sunday,Domingo,PIRACICABA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,47%
"Sunday, 21/06",Sunday,Domingo,PIRASSUNUNGA,Ranking dos municípios (21/6/2020),SP,>50-60%,1,51%
"Sunday, 21/06",Sunday,Domingo,POÁ,Ranking dos municípios (21/6/2020),SP,>40-50%,1,48%
"Sunday, 21/06",Sunday,Domingo,PRAIA GRANDE,Ranking dos municípios (21/6/2020),SP,>50-60%,1,52%
"Sunday, 21/06",Sunday,Domingo,PRESIDENTE PRUDENTE,Ranking dos municípios (21/6/2020),SP,>40-50%,1,45%
"Sunday, 21/06",Sunday,Domingo,RIBEIRÃO PRETO,Ranking dos municípios (21/6/2020),SP,>50-60%,1,51%
"Sunday, 21/06",Sunday,Domingo,RIBEIRÃO PIRES,Ranking dos municípios (21/6/2020),SP,>50-60%,1,51%
"Sunday, 21/06",Sunday,Domingo,RIO CLARO,Ranking dos municípios (21/6/2020),SP,>40-50%,1,50%
"Sunday, 21/06",Sunday,Domingo,SALTO,Ranking dos municípios (21/6/2020),SP,>40-50%,1,47%
"Sunday, 21/06",Sunday,Domingo,SANTA BÁRBARA D'OESTE,Ranking dos municípios (21/6/2020),SP,>40-50%,1,45%
"Sunday, 21/06",Sunday,Domingo,SANTANA DE PARNAÍBA,Ranking dos municípios (21/6/2020),SP,>50-60%,1,56%
"Sunday, 21/06",Sunday,Domingo,SANTO ANDRÉ,Ranking dos municípios (21/6/2020),SP,>50-60%,1,51%
"Sunday, 21/06",Sunday,Domingo,SANTOS,Ranking dos municípios (21/6/2020),SP,>50-60%,1,51%
"Sunday, 21/06",Sunday,Domingo,SÃO BERNARDO DO CAMPO,Ranking dos municípios (21/6/2020),SP,>50-60%,1,50%
"Sunday, 21/06",Sunday,Domingo,SÃO CARLOS,Ranking dos municípios (21/6/2020),SP,>50-60%,1,52%
"Sunday, 21/06",Sunday,Domingo,SÃO CAETANO DO SUL,Ranking dos municípios (21/6/2020),SP,>40-50%,1,49%
"Sunday, 21/06",Sunday,Domingo,SÃO JOÃO DA BOA VISTA,Ranking dos municípios (21/6/2020),SP,>50-60%,1,50%
"Sunday, 21/06",Sunday,Domingo,SÃO JOSÉ DOS CAMPOS,Ranking dos municípios (21/6/2020),SP,>50-60%,1,53%
"Sunday, 21/06",Sunday,Domingo,SÃO JOSÉ DO RIO PRETO,Ranking dos municípios (21/6/2020),SP,>40-50%,1,47%
"Sunday, 21/06",Sunday,Domingo,SÃO PAULO,Ranking dos municípios (21/6/2020),SP,>50-60%,1,53%
"Sunday, 21/06",Sunday,Domingo,SÃO ROQUE,Ranking dos municípios (21/6/2020),SP,>50-60%,1,54%
"Sunday, 21/06",Sunday,Domingo,SÃO SEBASTIÃO,Ranking dos municípios (21/6/2020),SP,>60-70%,1,62%
"Sunday, 21/06",Sunday,Domingo,SÃO VICENTE,Ranking dos municípios (21/6/2020),SP,>50-60%,1,52%
"Sunday, 21/06",Sunday,Domingo,SERTÃOZINHO,Ranking dos municípios (21/6/2020),SP,>40-50%,1,50%
"Sunday, 21/06",Sunday,Domingo,SOROCABA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,47%
"Sunday, 21/06",Sunday,Domingo,SUMARÉ,Ranking dos municípios (21/6/2020),SP,>40-50%,1,49%
"Sunday, 21/06",Sunday,Domingo,SUZANO,Ranking dos municípios (21/6/2020),SP,>40-50%,1,48%
"Sunday, 21/06",Sunday,Domingo,TABOÃO DA SERRA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,49%
"Sunday, 21/06",Sunday,Domingo,TATUÍ,Ranking dos municípios (21/6/2020),SP,>40-50%,1,47%
"Sunday, 21/06",Sunday,Domingo,TAUBATÉ,Ranking dos municípios (21/6/2020),SP,>40-50%,1,50%
"Sunday, 21/06",Sunday,Domingo,UBATUBA,Ranking dos municípios (21/6/2020),SP,>50-60%,1,56%
"Sunday, 21/06",Sunday,Domingo,VALINHOS,Ranking dos municípios (21/6/2020),SP,>50-60%,1,52%
"Sunday, 21/06",Sunday,Domingo,VÁRZEA PAULISTA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,47%
"Sunday, 21/06",Sunday,Domingo,VINHEDO,Ranking dos municípios (21/6/2020),SP,>50-60%,1,53%
"Sunday, 21/06",Sunday,Domingo,VOTUPORANGA,Ranking dos municípios (21/6/2020),SP,>40-50%,1,47%
"Sunday, 21/06",Sunday,Domingo,VOTORANTIM,Ranking dos municípios (21/6/2020),SP,>40-50%,1,49%
"Sunday, 21/06",Sunday,Domingo,ESTADO DE SÃO PAULO,Ranking dos municípios (21/6/2020),SP,>50-60%,1,52%
"Saturday, 20/06",Saturday,Sábado,AMERICANA,Ranking dos municípios (20/6/2020),SP,>40-50%,1,44%
"Saturday, 20/06",Saturday,Sábado,AMPARO,Ranking dos municípios (20/6/2020),SP,>40-50%,1,43%
"Saturday, 20/06",Saturday,Sábado,ARAÇATUBA,Ranking dos municípios (20/6/2020),SP,>40-50%,1,41%
"Saturday, 20/06",Saturday,Sábado,ARARAQUARA,Ranking dos municípios (20/6/2020),SP,Até 40%,1,39%
"Saturday, 20/06",Saturday,Sábado,ARARAS,Ranking dos municípios (20/6/2020),SP,>40-50%,1,43%
"Saturday, 20/06",Saturday,Sábado,ARUJÁ,Ranking dos municípios (20/6/2020),SP,>40-50%,1,45%
"Saturday, 20/06",Saturday,Sábado,ASSIS,Ranking dos municípios (20/6/2020),SP,>40-50%,1,42%
"Saturday, 20/06",Saturday,Sábado,ATIBAIA,Ranking dos municípios (20/6/2020),SP,>40-50%,1,44%
"Saturday, 20/06",Saturday,Sábado,AVARÉ,Ranking dos municípios (20/6/2020),SP,>40-50%,1,45%
"Saturday, 20/06",Saturday,Sábado,BARRETOS,Ranking dos municípios (20/6/2020),SP,>40-50%,1,42%
"Saturday, 20/06",Saturday,Sábado,BARUERI,Ranking dos municípios (20/6/2020),SP,>40-50%,1,43%
"Saturday, 20/06",Saturday,Sábado,BAURU,Ranking dos municípios (20/6/2020),SP,>40-50%,1,43%
"Saturday, 20/06",Saturday,Sábado,BEBEDOURO,Ranking dos municípios (20/6/2020),SP,>40-50%,1,48%
"Saturday, 20/06",Saturday,Sábado,BIRIGUI,Ranking dos municípios (20/6/2020),SP,>40-50%,1,41%
